Kurtosis, Skewness, Std, Range, Median, Geometric_Mean, Mobility, Complexity, Tag
28.7172,4.8552,389.4996,3140,155.5,170.7328,0.36839,1.2851,0
65.5174,7.3897,780.7095,8327,73,86.3691,0.70083,1.388,0
3.2994,1.0048,214.6911,876,201,156.3615,0.16793,1.5392,0
22.1459,4.4517,782.8483,4510,59,71.8393,0.18634,0.56382,0
30.1135,4.3621,340.7383,2869,150,150.9476,0.58845,1.3789,0
30.841,5.0088,535.843,3959,122,106.6819,0.29996,0.96229,0
1.8062,0.060473,148.959,534,240,194.5678,0.083774,1.5562,0
2.0868,-0.15467,127.3856,520,260,209.2335,0.098702,1.5119,0
5.7253,2.0292,382.4786,1592,109.5,109.7879,0.20277,1.4263,0
8.0247,2.3648,467.0202,2338,28,182.7073,0.26787,1.278,0
88.6237,8.2574,268.235,3384,222.5,207.9175,0.50885,1.1281,0
1.9866,-0.51529,150.086,497,298.5,152.6037,0.10268,1.594,0
15.9969,3.1335,353.0801,2404,142,136.3919,0.46046,1.4432,0
1.6085,0.019678,185.6989,679,291.5,132.7611,0.089502,1.4045,0
2.2141,0.81186,260.9512,791,148,104.4638,0.06669,1.6695,0
4.6749,1.6974,374.71,1400,68.5,94.6049,0.074335,1.2973,0
12.0066,2.1004,116.0469,923,228.5,228.3603,0.28918,1.5892,0
3.5801,1.3052,304.7927,1187,99.5,114.6782,0.24319,1.6341,0
12.4822,2.7778,189.875,1350,205.5,211.3419,0.23583,1.2338,0
61.9229,7.585,935.3865,8679,59,63.774,0.60823,1.2233,0
3.1718,0.39842,166.1481,757,272,164.6694,0.09726,1.4845,0
4.5637,1.7756,499.623,1647,2,49.7969,0.068137,1.0146,0
1.8433,0.20618,143.2261,510,246.5,202.919,0.096823,1.6609,0
3.4774,1.3382,289.5913,1126,125,133.5232,0.15627,1.2731,0
170.5775,11.8719,727.8896,10756,26.5,43.9185,1.212,1.2236,0
3.5736,0.2298,125.9269,692,257.5,204.6196,0.13486,1.4593,0
1.8035,0.18238,169.9786,789,254.5,182.6287,0.2069,1.668,0
3.0422,1.1192,174.7279,660,178,207.2627,0.18409,1.501,0
12.3458,3.0665,414.0029,2247,127,118.1888,0.22008,1.2544,0
7.0799,2.2076,246.1143,1172,173,186.773,0.085619,1.2388,0
10.1381,2.4208,314.451,1898,162.5,99.4762,0.181,1.3296,0
1.9784,0.46504,153.8241,588,227.5,206.5022,0.12455,1.3305,0
2.1588,0.63949,218.4643,833,183.5,145.8884,0.22745,1.655,0
2.1441,0.44124,208.5205,797,247,144.7862,0.09777,1.3083,0
5.4557,1.629,255.5346,1238,240,133.6287,0.16743,1.176,0
2.6209,0.61967,136.7435,605,223.5,217.5513,0.14097,1.3092,0
2.5774,0.86588,238.5407,835,201,142.5974,0.088993,1.5988,0
2.4984,0.91728,322.6451,1261,38.5,73.6721,0.16542,1.5018,0
2.1953,0.46058,230.4755,857,245,228.0902,0.12714,1.3124,0
3.963,1.1041,129.1024,656,224,224.1203,0.15692,1.3615,0
96.4322,9.232,776.2533,9076,113,124.7237,0.79047,1.1757,0
75.5221,6.397,148.4437,1953,220,230.1119,0.35425,0.98273,0
3.6268,1.3583,290.4936,1130,119.5,130.9082,0.11847,1.3333,0
7.3127,2.0604,339.1287,1671,159.5,190.798,0.2793,1.5551,0
8.5114,1.8571,219.9219,1296,236,146.3153,0.17946,1.3065,0
8.0662,2.5359,549.8112,2345,47,37.8063,0.10593,1.2038,0
11.9,2.6077,421.6521,3036,58.5,67.2533,0.4718,1.5592,0
3.3873,0.86956,193.2943,867,229.5,177.7115,0.15603,1.2165,0
15.2872,3.4364,551.3227,3557,35,86.3932,0.2915,1.4868,0
28.5426,4.3626,356.7294,2931,172,142.5701,0.38439,1.1947,0
98.937,8.2479,257.0036,3470,211.5,185.9094,0.55974,1.3188,0
3.1621,1.0836,259.4048,942,141,111.3216,0.09464,1.5755,0
6.8731,1.957,262.9019,1313,150.5,157.0006,0.17576,1.0476,0
10.414,2.9313,337.2809,1634,153,167.7515,0.12514,0.93799,0
3.9601,1.4162,206.6359,961,171,195.6707,0.23588,1.3519,0
9.2405,2.5107,403.8994,1971,140.5,81.1592,0.19523,0.86981,0
2.4601,0.99838,317.9011,1077,71.5,61.5398,0.13703,1.4513,0
7.5713,2.2651,317.8433,1462,149.5,144.7691,0.12302,1.45,0
99.6717,8.5058,280.259,3681,185,211.5183,0.77277,1.451,0
7.5909,2.1511,253.5228,1239,171,154.2068,0.095942,1.1287,0
19.7983,4.0932,584.3602,3420,75.5,102.2642,0.20794,0.94018,0
101.1112,8.6498,454.0658,5953,167.5,142.4541,0.96829,1.5089,0
87.5118,7.5429,418.0197,5328,113,141.4071,0.85444,1.4644,0
8.8998,2.132,211.455,1330,172,198.181,0.15336,1.1043,0
6.2078,1.8948,424.2795,2037,1.5,164.729,0.15041,1.0448,0
12.7091,3.2343,769.8936,3826,0,595.4406,0.21594,1.4263,0
1.5934,0.33405,206.8361,626,214,147.4709,0.071017,1.6353,0
73.0768,7.8861,695.1915,7380,90,115.7299,0.53552,0.87848,0
3.6999,0.95414,184.641,773,226.5,166.2168,0.084383,1.528,0
5.3279,1.2001,252.4438,1428,224.5,107.0389,0.15993,1.2382,0
8.6991,0.6174,141.6241,1180,279.5,184.5658,0.20953,1.0717,0
2.9953,0.58524,193.8233,996,222.5,153.1646,0.16889,1.3399,0
1.8309,0.4253,235.6955,729,213.5,153.753,0.083458,1.3676,0
7.1653,2.3084,375.6784,1581,102,134.2457,0.10766,1.2898,0
5.8491,1.5696,262.3416,1538,142.5,139.7544,0.23044,1.3714,0
3.0919,1.0439,240.224,962,190,130.4008,0.18483,1.7195,0
1.9983,0.60843,237.6304,722,188,111.3866,0.087942,1.7006,0
16.6236,3.4518,584.2562,4341,55,65.4805,0.33238,1.3797,0
1.7327,0.34247,200.7069,749,168.5,129.7215,0.086994,1.5962,0
28.9734,5.0206,678.6461,4776,73.5,84.8816,0.20789,0.45975,0
2.2025,0.55933,212.3468,855,229,140.9468,0.081312,1.5448,0
6.7936,1.3658,183.1655,1110,221.5,184.0071,0.2368,1.4173,0
33.829,5.5696,863.9446,6055,62.5,70.8589,0.35524,1.0315,0
11.4798,2.9212,381.9784,1979,144,107.7733,0.21792,0.82237,0
2.9953,0.93973,217.3618,928,183.5,164.2485,0.12078,1.3243,0
3.5303,0.95994,211.6655,972,226,222.4488,0.15554,1.5093,0
6.7277,1.6246,192.7448,1278,208,186.2988,0.35425,1.6433,0
4.0979,1.4925,309.8405,1167,88.5,123.4276,0.1256,1.4589,0
4.1848,1.0115,183.0602,1006,215,182.2374,0.20167,1.0321,0
3.9159,1.094,246.8403,1076,225.5,239.2201,0.098004,1.3681,0
23.7189,4.3905,295.3909,2156,191,197.3268,0.20373,0.97311,0
218.8685,14.2104,434.452,6915,231.5,188.9122,1.2061,1.2464,0
1.8161,0.14977,223.978,1002,321,81.0454,0.22117,1.6155,0
2.0284,0.65121,231.3899,716,181,138.8909,0.13503,1.1849,0
23.162,3.2741,232.2725,2183,192,186.3452,0.53762,1.6754,0
4.7095,1.5224,335.7424,1456,85.5,58.3513,0.13758,0.98812,0
1.9781,0.62893,233.4143,976,113,150.0666,0.15095,1.37,0
8.2162,2.4035,321.981,1453,184,127.781,0.083051,1.1059,0
42.037,5.9921,662.4475,5854,101,99.5289,0.35716,0.95866,0
1.6713,-0.23961,162.7983,565,304,157.2575,0.090974,1.631,0
12.464,2.4176,215.7749,1561,246,166.4677,0.29067,1.4606,0
1.7068,0.37074,212.7067,726,209.5,123.2176,0.11741,1.6004,0
28.8608,4.0417,178.2631,1581,197,220.9256,0.48942,1.5953,0
26.3673,3.0666,189.6553,1949,219.5,181.4485,0.47488,1.6616,0
11.9072,2.4975,315.5784,2385,148.5,114.4538,0.33646,1.4582,0
2.9391,1.2173,357.1688,1106,39,52.1647,0.057494,1.43,0
136.4327,9.943,291.2576,4226,225.5,170.2234,0.65868,0.75282,0
10.6139,2.5984,238.4658,1472,206,183.7771,0.18075,1.4972,0
2.3627,0.43474,176.6628,696,233,170.6859,0.10504,1.5086,0
2.0437,0.71898,261.4489,796,156.5,92.0896,0.06198,1.6202,0
9.451,2.6995,563.8313,2811,35.5,48.7776,0.17104,1.5866,0
2.0035,0.26643,173.1747,615,211,150.6257,0.076298,1.608,0
2.3737,0.84632,230.9984,938,172,144.8779,0.1638,1.5527,0
7.1458,1.7861,248.4635,1668,160.5,168.8005,0.38186,1.6236,0
8.393,2.5423,538.114,2345,30,47.8531,0.10861,0.73323,0
29.1042,4.0227,182.5532,1722,204.5,204.7926,0.3425,1.5875,0
5.1626,1.4769,256.3643,1145,208.5,148.0436,0.20406,1.486,0
235.9542,15.0895,1065.1668,16824,152.5,167.5502,1.2879,1.1468,0
5.4704,1.8165,445.3053,1874,3,103.0507,0.098896,0.73784,0
2.2169,0.5568,203.514,766,177,137.4264,0.097879,1.4416,0
31.51,4.1921,191.5147,1809,220,211.7159,0.40144,1.1042,0
52.3289,4.9711,250.2908,2934,218.5,158.8473,0.63778,1.5327,0
3.0581,0.99872,270.07,1133,135,121.9557,0.21407,1.2992,0
16.021,3.735,762.265,3992,28.5,38.5012,0.13462,0.526,0
150.5305,10.9391,910.0594,12974,1,77.3204,1.1053,1.3121,0
60.322,7.1388,379.7209,3940,232.5,186.7419,0.6386,1.5311,0
2.4637,0.8094,204.3267,721,195,165.3643,0.081981,1.7098,0
2.3064,0.51343,205.2045,769,216.5,175.2462,0.10946,1.4726,0
249.2829,15.6855,980.4008,15758,169.5,184.527,1.317,1.1115,0
87.7067,7.4272,308.2704,4009,195.5,147.2322,0.42234,0.61621,0
6.0349,1.8331,302.2218,1379,112,137.4953,0.14134,1.2022,0
21.9856,4.4058,985.1255,5948,16.5,22.0111,0.43904,1.2642,0
12.3547,2.9512,244.2487,1372,158.5,199.8807,0.17353,1.2384,0
5.3141,1.295,163.4532,1103,221.5,208.1982,0.20211,1.1648,0
5.8692,1.5342,218.1758,1192,221.5,166.612,0.18187,1.4119,0
3.6324,1.3351,259.758,972,135,150.5935,0.075299,1.3,0
6.7575,2.0987,335.8093,1526,87,128.0829,0.14025,0.8556,0
7.2037,2.1577,440.4634,2202,70.5,139.5089,0.20194,1.6608,0
13.5306,3.225,470.6678,2829,106,81.4015,0.24384,1.3587,0
3.1029,1.1428,230.4009,868,182,145.5983,0.12821,1.525,0
4.795,1.4396,182.5289,955,198.5,192.0036,0.14618,1.2848,0
107.6839,9.3559,441.034,5816,197,187.1447,0.76609,1.392,0
6.4764,1.8413,245.844,1187,171,150.233,0.12948,1.3802,0
11.3213,2.8603,392.382,2067,181.5,94.6462,0.2088,1.4071,0
18.4049,3.7034,390.7911,2660,131,146.0142,0.33059,1.3401,0
10.1159,2.5737,366.3937,2151,103.5,131.6171,0.2429,1.4696,0
3.1877,1.2418,201.3883,717,177.5,196.5415,0.097774,1.4456,0
1.9644,0.45198,222.0757,726,229,112.1378,0.11673,1.6281,0
3.9792,1.1553,183.009,1094,180.5,190.7371,0.2637,1.6341,0
2.342,0.22891,184.4146,692,265.5,137.8314,0.091734,1.5091,0
4.3275,1.634,399.6035,1371,33,54.1882,0.061558,1.1854,0
165.1934,11.53,352.9531,5257,191.5,186.9276,0.6983,0.71052,0
10.6274,1.8377,242.8827,1921,183,204.0065,0.33628,1.3693,0
5.502,1.6811,157.693,826,220,217.8796,0.12945,1.4895,0
9.4252,2.7059,369.7408,1805,126,144.3219,0.21097,1.3422,0
5.6424,2.0547,513.5534,2058,46,49.2287,0.25977,1.6639,0
3.0238,0.96403,288.3867,1131,173,171.8781,0.083539,1.5093,0
33.9182,4.1538,400.3707,4040,54,84.323,0.51959,0.89445,0
16.2203,3.3781,490.7713,3237,38,82.1269,0.16381,0.77221,0
11.4457,2.2517,204.7378,1426,214.5,196.8386,0.2174,1.303,0
2.8824,1.0416,293.7514,1083,82.5,96.0338,0.093568,1.3187,0
1.6792,0.2079,193.6873,612,241,153.5076,0.098938,1.493,0
40.7336,5.9139,759.8561,6646,94,67.0462,0.35035,1.1193,0
4.1655,1.1529,211.8701,980,186.5,150.4606,0.10383,1.3706,0
10.9609,2.6355,268.2831,1632,172.5,169.5958,0.25944,1.3187,0
27.6078,4.7316,638.4188,4618,32.5,53.78,0.23781,0.65333,0
190.8535,13.0041,895.2449,13525,119,134.8224,0.78754,0.51599,0
2.804,0.077251,126.1548,709,258,211.3869,0.14121,1.6473,0
3.0237,1.2914,351.2752,1125,70,82.5018,0.062279,1.4153,0
5.2833,1.4659,181.6001,907,188,204.3677,0.17867,1.5241,0
41.565,5.6601,519.4313,5081,151.5,117.5163,0.48366,1.4225,0
2.7873,0.98061,293.1136,1150,117,76.667,0.13482,1.2144,0
4.5816,1.1978,284.4041,1399,133.5,73.7687,0.15041,1.1597,0
2.0443,-0.013859,127.0303,473,235.5,211.0693,0.15163,1.7045,0
71.1598,6.5285,245.4742,3030,181,203.4675,0.46522,0.91335,0
2.4665,-0.04415,124.3671,558,261,208.5668,0.092304,1.6549,0
141.0318,10.3497,337.9629,4902,217.5,169.9229,0.65325,0.77545,0
6.2144,1.5428,176.7328,997,246,199.76,0.15122,1.2414,0
1.7151,0.29025,242.6274,792,272,148.5061,0.10092,1.5722,0
7.8966,2.3541,457.3776,1981,51.5,52.7076,0.11264,0.92659,0
3.9669,1.3656,154.3306,692,220,218.6481,0.19064,1.4513,0
249.6829,15.702,1444.1741,23174,152,106.4704,0.97437,0.20985,0
7.35,1.8119,261.1107,1408,217,125.5863,0.16253,1.0842,0
41.1742,5.8137,712.9423,5971,80,91.0816,0.35524,0.86672,0
53.6744,5.8595,350.624,3888,174.5,132.567,0.6055,1.12,0
2.8762,0.073921,127.7832,592,276.5,207.1691,0.14187,1.2582,0
5.2061,1.7062,267.5133,1086,133.5,178.1368,0.10439,1.2972,0
34.554,5.379,561.0316,4569,93,106.0026,0.40395,1.1193,0
3.2684,1.0657,264.7527,1179,200,97.3301,0.17266,1.6884,0
2.7742,0.84607,189.1219,898,191.5,180.7186,0.24381,1.6903,0
134.777,10.9,766.6515,10422,114,107.1397,0.92027,1.1848,0
4.3807,1.4795,322.3353,1309,105.5,84.644,0.072943,1.372,0
52.4084,6.2669,369.9476,3901,217.5,168.7226,0.7449,1.3039,0
39.4486,5.7989,687.1958,6244,143,118.0114,0.40867,1.1399,0
3.0173,0.99624,231.4431,888,177.5,137.146,0.07946,1.6013,0
3.6404,1.2053,229.392,898,194,152.7191,0.10399,1.6241,0
5.4597,1.9033,377.1099,1460,91,87.7899,0.077143,1.4039,0
17.3266,3.3487,306.87,2412,161,171.833,0.42735,1.5245,0
2.0957,0.47126,195.5079,744,203,147.2126,0.092135,1.6206,0
25.6825,4.582,634.1248,4709,71,80.4194,0.23571,0.86169,0
50.9916,6.0655,375.1793,3923,219,119.8648,0.52403,1.3482,0
10.4843,2.7779,466.9316,2480,82,95.7588,0.23471,0.85116,0
8.8701,2.4909,402.6207,2393,122,97.5506,0.30049,1.3765,0
2.3166,0.9347,307.3817,971,66,128.604,0.062506,1.4239,0
9.5839,2.0256,152.4669,1053,230.5,222.2169,0.35299,1.5987,0
33.9155,5.3972,722.5573,5813,89,78.6553,0.31936,0.94938,0
3.5953,0.11834,119.8416,656,248,215.7359,0.15144,1.5244,0
27.5825,3.2656,229.5162,2286,156,183.8282,0.547,1.6141,0
113.6512,9.9879,436.5673,5615,194,197.0435,0.8964,1.2924,0
8.4714,2.2141,318.3875,1733,111,119.2846,0.13405,1.2174,0
1.9973,0.49708,193.8937,660,188,149.4968,0.086282,1.5159,0
7.6604,2.0386,294.4585,1881,116.5,143.1353,0.30996,1.1901,0
18.388,3.6922,350.7522,2318,137,161.8517,0.785,1.7404,0
4.7515,0.97842,175.42,1102,232.5,180.5627,0.18741,1.4182,0
157.3183,11.0588,196.2621,3029,235.5,208.6052,0.50113,0.85424,0
3.8266,1.4671,285.6279,1175,146.5,143.6123,0.14883,1.6861,0
22.0768,3.5773,278.6542,2438,158,173.0522,0.32622,1.479,0
5.0507,1.499,199.9531,908,222,189.2877,0.21047,1.6749,0
3.347,1.2859,335.3596,1204,60.5,92.3145,0.13364,1.3021,0
94.1945,8.7093,321.4108,4037,195.5,197.8597,0.32761,0.41833,0
3.4977,1.1113,304.2147,1188,150.5,59.2382,0.20977,1.4569,0
5.6127,1.8865,229.6347,1005,174.5,191.1475,0.14668,1.1755,0
24.7561,4.6522,934.446,6025,13,21.5562,0.40664,1.02,0
172.3582,12.0834,604.3521,8966,135.5,142.8579,1.0725,1.1702,0
1.7223,0.34748,199.3317,611,229.5,155.9358,0.099975,1.5571,0
2.0957,0.019477,166.6186,648,245,142.7205,0.091338,1.5422,0
2.2968,0.012206,159.5908,638,277.5,169.2165,0.093723,1.6687,0
10.3375,2.1696,237.7586,1618,205,156.8379,0.23616,1.2705,0
3.2592,1.2341,305.7134,1068,146,78.3004,0.1073,1.3278,0
9.6171,2.6895,361.2796,1706,114,146.0616,0.09244,0.8752,0
2.9194,1.1585,333.5669,1062,56.5,66.0949,0.0722,1.5951,0
5.0835,1.6482,301.4658,1262,153,97.7962,0.0904,1.4306,0
4.1429,1.4537,320.9248,1186,152.5,132.6596,0.13193,0.95153,0
40.1812,5.8212,853.9164,7112,50,59.6396,0.29744,0.80275,0
1.4746,-0.15032,183.444,540,275,185.5403,0.083277,1.5308,0
1.9642,0.77274,281.664,834,87.5,99.0009,0.070415,1.4669,0
3.0382,1.1627,279.165,931,157,108.719,0.094929,1.589,0
21.8465,4.2227,489.1591,3232,129.5,113.8651,0.21009,0.95943,0
79.0513,7.9547,386.3314,4462,207,179.2231,0.61708,1.2755,0
42.8863,5.8789,848.8432,7751,18,35.5319,0.34282,0.78954,0
27.8163,3.9176,288.6454,2585,215,130.4167,0.38542,1.3928,0
67.4864,7.4304,539.326,5769,127,123.1883,0.73051,1.497,0
3.9699,1.0699,229.2475,1341,149.5,163.6351,0.1786,1.2597,0
36.9089,4.9272,331.9226,3023,177,156.9411,0.41576,1.0774,0
12.6865,3.0894,475.1962,2633,76.5,92.8889,0.17954,0.88947,0
4.8847,1.6569,371.1029,1499,43,58.2719,0.18378,1.4324,0
157.589,11.9682,1181.0904,16699,119,107.1543,0.93375,1.2061,0
234.5935,14.9999,1801.7517,28406,4,16.8928,1.3346,1.1002,0
40.6576,5.6581,613.8444,5666,71.5,58.417,0.40113,1.0712,0
5.4767,1.3679,276.8903,1737,176.5,95.5959,0.37638,1.6898,0
1.8727,0.64993,253.6871,785,181.5,108.2195,0.097279,1.6429,0
37.7695,5.0106,114.7222,1207,232,241.9632,0.17223,1.4558,0
6.1892,1.5404,237.631,1590,155,160.8881,0.36729,1.6796,0
70.1021,7.5815,693.8315,7641,82,104.8299,0.52152,1.2143,0
11.7928,2.6629,424.507,2788,79,80.5568,0.3076,1.5226,0
15.3907,3.5503,357.7094,2015,155.5,160.9881,0.11617,0.75778,0
77.9999,6.9649,400.6594,4988,99.5,125.617,0.79897,1.4536,0
12.7507,2.691,339.8281,2351,112.5,103.409,0.21381,1.4563,0
6.7438,2.1064,405.7548,1701,67.5,60.1301,0.09392,1.0398,0
9.8126,2.8062,669.6955,3095,4,14.8455,0.2257,1.4128,0
14.6539,3,363.8769,2524,74.5,124.3648,0.25242,1.4401,0
151.1688,10.8667,275.8526,4099,221,208.2802,0.58592,0.79945,0
2.4328,0.78022,217.6374,936,176.5,156.0571,0.25303,1.6494,0
5.9839,1.9917,388.2772,1579,80.5,84.0971,0.079288,1.1413,0
9.1299,2.6626,601.3478,2953,2,33.6085,0.13193,1.3995,0
2.1952,0.72226,231.754,814,144.5,148.8196,0.10288,1.5286,0
8.0112,2.417,380.1711,1697,107,125.5577,0.10694,1.1746,0
6.1229,0.72514,181.31,1320,292,173.4264,0.35372,1.6785,0
31.754,4.7677,610.4496,5487,7,101.7534,0.42657,1.4816,0
3.6851,1.4818,400.5746,1278,35,84.9439,0.064899,1.3801,0
2.7559,1.1216,281.0817,1048,113,180.0851,0.13755,1.5528,0
4.1926,1.393,269.6044,1086,174.5,171.5195,0.12516,1.017,0
3.9774,1.4003,282.6842,1169,157,103.0294,0.18906,1.2633,0
7.9203,2.222,285.8035,1356,134,161.2559,0.11962,1.1857,0
74.5288,7.2353,630.2906,7549,90.5,96.0108,0.6499,0.7335,0
12.2418,3.0027,462.9742,2509,82,73.0913,0.14431,0.7833,0
144.9779,10.4491,330.253,4804,224.5,175.1638,0.97272,1.426,0
5.8318,1.9135,328.3024,1553,115.5,107.2742,0.12375,1.3584,0
4.0233,1.3391,223.1573,1068,141.5,172.947,0.15575,1.287,0
11.4706,2.466,258.4477,1741,205,153.0831,0.18391,1.2063,0
143.9612,10.4568,401.1474,5769,139,163.7937,1.0391,1.3742,0
3.5282,1.4503,376.6429,1247,63,69.6021,0.069519,1.3979,0
2.0882,0.63846,245.9015,935,149,116.9352,0.14251,1.1126,0
112.216,8.9258,392.6946,5327,184,127.4804,0.79852,1.1225,0
30.0812,5.1463,971.8772,7529,35.5,36.3464,0.26812,1.0456,0
2.1027,0.74635,232.1338,793,150,152.6621,0.11892,1.4561,0
14.6481,3.2517,430.031,2491,91,121.7968,0.15161,0.796,0
7.8499,1.9709,261.5887,1349,169.5,146.5448,0.1102,1.0588,0
6.5084,2.0943,414.8415,2165,65,84.8402,0.19983,1.3887,0
2.2544,-0.67038,109.6091,421,296.5,216.2148,0.101,1.6935,0
6.4254,1.8838,317.8118,1714,150.5,115.333,0.16023,0.95916,0
1.9085,0.36163,169.017,578,228.5,187.5534,0.09424,1.6649,0
16.0081,3.2909,422.4437,2786,43.5,74.0126,0.25032,1.1779,0
2.1998,0.72702,164.5968,602,192,206.5037,0.16012,1.6674,0
13.2008,3.2925,625.6434,3243,51,51.6533,0.12405,1.0227,0
21.0024,3.2826,309.51,2478,179,106.8386,0.36796,1.2363,0
98.0473,7.9343,330.4953,4393,167,160.4633,0.52335,0.76996,0
64.9883,7.518,837.7179,8432,51,64.8618,0.49058,1.0054,0
24.5325,4.4856,801.0035,5665,20,36.3937,0.52017,1.4737,0
4.6239,1.6203,277.8619,1269,167.5,148.6122,0.23222,1.5697,0
31.7922,4.7469,391.4678,3559,167,126.2402,0.75097,1.7588,0
252.7963,15.8491,2191.7863,35146,89,105.1277,0.9821,0.14708,0
3.6759,0.85142,203.1084,1059,189.5,142.5945,0.20502,1.6598,0
2.4383,0.12574,125.2702,572,249,206.1871,0.10598,1.3876,0
72.4782,6.6423,511.1762,6188,36,57.2885,0.66529,0.74656,0
3.1234,1.2467,381.4055,1355,0,332.0732,0.15348,1.5268,0
34.7914,4.8768,668.0433,6328,22.5,43.0607,0.60071,1.4843,0
2.5218,0.98124,281.3721,959,100.5,115.1974,0.1145,1.6098,0
4.2466,1.2076,230.312,1344,162.5,164.248,0.32807,1.6912,0
3.1173,0.10169,136.5163,751,283,190.6767,0.14,1.3217,0
3.358,1.3944,379.1232,1285,26,45.8392,0.13067,1.5846,0
10.2641,2.4948,458.6065,2795,21,51.3028,0.31354,1.2036,0
39.8115,5.1341,368.8891,3697,210,119.6534,0.38985,1.4071,0
16.322,3.2025,351.2962,2797,173.5,123.3916,0.46686,1.6405,0
3.9774,0.71629,189.5721,1034,257,159.4549,0.1157,1.1053,0
5.0798,1.1828,143.8383,796,243.5,215.1724,0.1148,1.3959,0
3.1182,1.1353,280.0571,1157,112,114.5256,0.18158,1.4623,0
12.4521,2.8321,412.731,2462,125,79.0556,0.20008,1.0854,0
26.831,4.8144,1067.8267,8092,1,5.5555,0.45783,1.7296,0
2.5705,0.69894,123.0764,566,212,225.9213,0.19467,1.6847,0
114.1158,9.0346,243.2105,3367,236.5,213.9256,0.42517,0.84574,0
8.3152,2.0581,336.6938,2037,135,163.1147,0.21044,1.2537,0
16.5442,3.785,794.3917,4768,18.5,77.3327,0.30467,1.319,0
3.3956,0.77598,129.8604,608,238.5,222.4497,0.13766,1.4118,0
28.8273,4.7219,568.1833,4387,67.5,81.2511,0.31296,1.0963,0
5.2734,1.0224,201.9689,1252,272.5,143.1987,0.22046,1.2455,0
1.8017,-0.32148,153.9294,557,301,168.7353,0.085308,1.6021,0
12.7806,2.2922,205.8028,1551,194.5,186.2963,0.26292,1.4601,0
3.8483,1.2225,206.0546,887,186.5,182.8815,0.11711,1.481,0
50.1542,6.3971,1012.4151,9586,9,17.7414,0.46654,0.97055,0
1.8894,0.49117,240.1288,973,195,134.6399,0.12674,1.2878,0
104.6192,9.4454,428.8194,5380,188,188.7801,0.94061,1.2969,0
7.1851,1.7317,255.7797,1481,163.5,146.4902,0.21826,1.5378,0
9.5315,2.6169,462.6779,2588,69,89.8502,0.42262,1.5134,0
9.3093,2.5351,348.8964,1710,127,130.447,0.099148,1.0054,0
8.1142,2.2753,369.5824,1785,71.5,88.0453,0.094703,1.0567,0
7.1341,2.1416,295.3819,1653,150,152.7135,0.2691,1.4867,0
3.3486,1.1987,270.5866,1027,166.5,131.1307,0.085886,1.5835,0
12.2606,2.3708,185.0211,1316,229.5,190.2343,0.14214,0.99127,0
3.4739,1.0033,271.6282,1119,244,220.2723,0.097958,1.0297,0
2.7614,1.0737,299.64,1021,101,90.6609,0.16524,1.6519,0
12.1972,2.7451,297.0386,1831,152,147.1644,0.29104,1.1648,0
3.5317,1.3411,338.0696,1327,72.5,78.1287,0.10591,1.0164,0
16.1645,3.4515,364.5524,2551,137,160.1842,0.25663,1.2075,0
11.3451,1.6272,151.3723,1262,237.5,215.1764,0.26839,1.258,0
14.0213,3.4417,778.5239,3974,6,16.6101,0.12404,0.4307,0
5.8826,1.0558,139.1243,990,241,209.6825,0.21376,1.6272,0
5.9614,1.8592,382.5552,1857,52.5,86.3797,0.27562,1.3486,0
4.7437,1.3719,187.9247,890,191.5,198.6911,0.15143,1.5646,0
9.962,2.7103,569.4993,3183,12,28.6637,0.16641,1.3138,0
67.7748,7.4215,933.7416,10304,55.5,47.7925,0.6136,1.1195,0
11.9333,3.1104,462.333,2541,104,119.1519,0.17204,1.342,0
1.8008,0.11985,170.6952,576,253.5,157.9964,0.074395,1.5281,0
8.4217,1.8644,233.8309,1518,211.5,149.6778,0.22844,1.0824,0
3.6242,1.4066,313.215,1202,101.5,116.6041,0.13107,1.4246,0
5.0772,1.4105,195.74,1195,170.5,193.153,0.2052,1.1988,0
2.1604,0.605,234.9751,760,231.5,95.0882,0.079393,1.6847,0
13.4438,3.2833,670.9884,3524,10,21.124,0.14107,0.86925,0
5.4769,0.86789,146.9095,986,256.5,204.6145,0.28807,1.4579,0
16.1849,3.5728,550.0321,3455,66.5,84.901,0.19114,0.86006,0
4.3428,1.5107,278.4712,1121,186.5,131.2582,0.24562,1.6786,0
5.6361,1.7104,260.2848,1201,183,158.3195,0.15897,1.5056,0
9.5411,2.01,123.668,913,253,231.1823,0.21721,1.4243,0
28.5989,4.9905,657.8965,4625,83.5,64.6337,0.27545,0.84241,0
3.8463,1.0485,227.0369,1024,250,143.2245,0.16476,1.6323,0
6.2545,2.1647,499.3779,1865,38,73.511,0.071875,1.0837,0
2.4082,0.92242,210.113,788,160.5,173.333,0.10423,1.4381,0
251.0042,15.7639,1100.9279,17747,184,165.9279,0.96468,0.26821,0
5.662,1.6262,249.6752,1200,207,132.1919,0.14725,1.4973,0
24.7794,2.5935,171.4881,1765,235,168.8652,0.2239,0.89466,0
3.9866,1.5396,349.038,1285,110,73.959,0.095607,1.4126,0
29.5029,4.6836,442.4478,3403,104.5,142.2624,0.4384,1.3582,0
24.5497,3.7848,281.9081,2515,195.5,139.2122,0.37467,1.3593,0
23.1254,3.7873,383.8106,2943,107,132.778,0.29922,1.1282,0
2.8105,1.1772,386.266,1204,0,371.6261,0.064017,1.5254,0
